SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Mar 09 09:58:59 CET 2020
Benutzer: Lichtquellen1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 200000 (USB4F05832)
Spektren Durchschnitt berechnet: 5 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	-55,70
177,75	-55,70
177,97	-55,70
178,19	-77,41
178,41	-98,71
178,63	-105,27
178,85	-95,03
179,07	-129,02
179,29	-153,60
179,51	-123,70
179,73	-137,21
179,95	-108,95
180,17	-129,84
180,39	-149,09
180,61	-166,30
180,83	-137,62
181,05	-104,04
181,27	-55,70
181,49	-101,58
181,71	-130,25
181,92	-132,30
182,14	-101,99
182,36	-83,56
182,58	-142,95
182,80	-86,01
183,02	-92,98
183,24	-144,18
183,46	-112,64
183,68	-97,07
183,90	-97,89
184,12	-113,46
184,34	-60,62
184,56	-109,36
184,78	-72,50
185,00	-92,98
185,21	-109,77
185,43	-101,99
185,65	-96,66
185,87	-107,31
186,09	-86,42
186,31	-149,09
186,53	-124,52
186,75	-124,52
186,97	-63,08
187,19	-138,03
187,41	-122,47
187,63	-115,92
187,84	-77,41
188,06	-112,23
188,28	-127,38
188,50	-122,06
188,72	-155,24
188,94	-79,05
189,16	-69,22
189,38	-119,60
189,60	-61,85
189,82	-107,31
190,03	-122,88
190,25	-116,73
190,47	-120,83
190,69	-114,28
190,91	-108,95
191,13	-54,89
191,35	-95,03
191,57	-90,52
191,79	-81,92
192,01	-104,04
192,22	-97,07
192,44	-69,22
192,66	-99,12
192,88	-96,25
193,10	-89,70
193,32	-130,25
193,54	-135,58
193,76	-128,61
193,98	-94,62
194,19	-90,93
194,41	-105,68
194,63	-96,66
194,85	-116,73
195,07	-142,54
195,29	-66,35
195,51	-151,96
195,73	-180,63
195,94	-86,83
196,16	-159,74
196,38	-126,56
196,60	-113,46
196,82	-88,47
197,04	-136,39
197,26	-144,59
197,48	-61,85
197,69	-85,20
197,91	-47,92
