SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Mar 09 10:10:03 CET 2020
Benutzer: Lichtquellen1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 50000 (USB4F05832)
Spektren Durchschnitt berechnet: 20 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	1229,70
177,75	1229,70
177,97	1229,70
178,19	1208,71
178,41	1195,19
178,63	1287,25
178,85	1251,72
179,07	1266,77
179,29	1269,54
179,51	1243,63
179,73	1274,66
179,95	1247,21
180,17	1251,31
180,39	1290,53
180,61	1281,52
180,83	1300,46
181,05	1259,40
181,27	1265,03
181,49	1287,56
181,71	1297,08
181,92	1350,02
182,14	1307,53
182,36	1305,27
182,58	1288,17
182,80	1308,34
183,02	1343,06
183,24	1313,57
183,46	1304,04
183,68	1304,25
183,90	1322,78
184,12	1271,07
184,34	1305,07
184,56	1307,12
184,78	1288,58
185,00	1294,73
185,21	1315,72
185,43	1306,91
185,65	1312,75
185,87	1292,99
186,09	1326,67
186,31	1297,08
186,53	1315,82
186,75	1317,46
186,97	1311,11
187,19	1333,13
187,41	1280,08
187,63	1335,17
187,84	1274,66
188,06	1325,34
188,28	1297,59
188,50	1333,74
188,72	1332,31
188,94	1341,11
189,16	1295,55
189,38	1309,57
189,60	1308,24
189,82	1326,78
190,03	1303,63
190,25	1313,06
190,47	1310,70
190,69	1328,01
190,91	1278,85
191,13	1316,02
191,35	1332,20
191,57	1314,80
191,79	1311,01
192,01	1324,01
192,22	1326,88
192,44	1313,87
192,66	1315,21
192,88	1334,05
193,10	1314,18
193,32	1304,76
193,54	1343,77
193,76	1337,22
193,98	1293,70
194,19	1326,67
194,41	1310,80
194,63	1296,77
194,85	1302,92
195,07	1322,07
195,29	1306,30
195,51	1308,65
195,73	1289,50
195,94	1310,29
196,16	1307,01
196,38	1330,57
196,60	1301,48
196,82	1301,07
197,04	1292,17
197,26	1293,60
197,48	1286,23
197,69	1324,42
197,91	1290,63
198,13	1303,22
198,35	1289,61
198,57	1310,60
198,79	1319,92
199,01	1313,77
199,22	1302,51
199,44	1330,97
199,66	1323,30
199,88	1326,26
200,10	1330,26
200,32	1324,32
200,54	1317,36
200,75	1354,94
200,97	1302,61
201,19	1324,83
201,41	1325,85
201,63	1317,05
201,85	1302,61
202,06	1331,79
202,28	1299,74
202,50	1305,78
202,72	1282,03
202,94	1309,57
203,16	1301,18
203,38	1303,94
203,59	1314,08
203,81	1340,60
204,03	1292,37
204,25	1325,55
204,47	1332,51
204,69	1298,51
204,90	1309,98
205,12	1312,65
205,34	1315,31
205,56	1305,38
205,78	1310,09
206,00	1349,51
206,21	1321,55
206,43	1326,37
206,65	1318,28
206,87	1318,99
207,09	1317,36
207,30	1300,26
207,52	1328,72
207,74	1316,95
207,96	1298,10
208,18	1315,51
208,40	1290,53
208,61	1317,25
208,83	1318,58
209,05	1294,21
209,27	1293,39
209,49	1327,60
209,70	1316,23
209,92	1320,02
210,14	1300,26
210,36	1314,39
210,58	1305,27
210,79	1316,02
211,01	1302,20
211,23	1317,15
211,45	1325,85
211,67	1329,54
211,88	1292,06
212,10	1330,26
212,32	1291,55
212,54	1316,43
212,76	1303,02
212,97	1313,87
213,19	1293,91
213,41	1330,57
213,63	1293,19
213,85	1312,85
214,06	1306,50
214,28	1339,58
214,50	1319,10
214,72	1329,34
214,94	1324,01
215,15	1312,54
215,37	1289,71
215,59	1292,99
215,81	1325,75
216,02	1311,83
216,24	1328,82
216,46	1308,86
216,68	1304,86
216,90	1320,22
217,11	1329,85
217,33	1299,13
217,55	1323,60
217,77	1325,04
217,98	1328,82
218,20	1348,38
218,42	1331,38
218,64	1325,65
218,85	1340,19
219,07	1325,14
219,29	1312,85
219,51	1311,72
219,73	1291,96
219,94	1319,71
220,16	1326,78
220,38	1326,47
220,60	1288,99
220,81	1301,79
221,03	1297,49
221,25	1322,27
221,47	1289,09
221,68	1319,20
221,90	1323,09
222,12	1312,13
222,34	1310,09
222,55	1330,77
222,77	1329,75
222,99	1326,26
223,21	1326,88
223,42	1322,68
223,64	1304,86
223,86	1300,56
224,08	1309,57
224,29	1327,19
224,51	1308,55
224,73	1325,75
224,94	1305,27
225,16	1306,40
225,38	1310,39
225,60	1333,84
225,81	1303,63
226,03	1316,23
226,25	1293,29
226,47	1319,81
226,68	1321,76
226,90	1315,21
227,12	1323,30
227,33	1322,78
227,55	1305,27
227,77	1299,44
227,99	1330,97
228,20	1312,03
228,42	1325,34
228,64	1322,99
228,86	1309,98
229,07	1313,77
229,29	1287,15
229,51	1284,38
229,72	1354,53
229,94	1316,02
230,16	1338,76
230,38	1317,56
230,59	1293,80
230,81	1337,12
231,03	1312,95
231,24	1315,62
231,46	1303,33
231,68	1312,24
231,89	1307,42
232,11	1306,91
232,33	1342,14
232,55	1316,13
232,76	1322,89
232,98	1319,71
233,20	1308,34
233,41	1310,80
233,63	1308,04
233,85	1299,85
234,06	1293,09
234,28	1338,86
234,50	1296,36
234,71	1306,19
234,93	1344,39
235,15	1324,22
235,37	1299,23
235,58	1330,57
235,80	1309,37
236,02	1316,54
236,23	1324,73
236,45	1291,86
236,67	1335,28
236,88	1330,26
237,10	1334,66
237,32	1346,64
237,53	1319,20
237,75	1313,46
237,97	1294,52
238,18	1322,78
238,40	1330,67
238,62	1304,56
238,83	1310,50
239,05	1312,24
239,27	1309,06
239,48	1310,19
239,70	1306,50
239,92	1342,34
240,13	1339,68
240,35	1310,19
240,57	1313,98
240,78	1309,06
241,00	1297,59
241,22	1320,94
241,43	1348,69
241,65	1313,46
241,87	1332,00
242,08	1361,18
242,30	1303,43
242,52	1319,20
242,73	1326,06
242,95	1308,04
243,16	1328,41
243,38	1354,94
243,60	1316,23
243,81	1323,91
244,03	1337,12
244,25	1299,74
244,46	1316,02
244,68	1315,00
244,90	1313,06
245,11	1308,14
245,33	1320,84
245,55	1327,19
245,76	1319,92
245,98	1320,22
246,19	1329,13
246,41	1369,07
246,63	1318,28
246,84	1337,53
