SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Wed Oct 31 15:48:57 CET 2018
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 50000 (USB4F05832)
Spektren Durchschnitt berechnet: 80 (USB4F05832)
Boxcar Glttung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	3,35
177,75	3,35
177,97	3,35
178,19	-1,25
178,41	-2,51
178,63	2,84
178,85	2,69
179,07	0,95
179,29	2,02
179,51	4,63
179,73	-11,55
179,95	6,91
180,17	3,94
180,39	2,20
180,61	-1,25
180,83	-4,40
181,05	11,21
181,27	4,66
181,49	142,10
181,71	239,92
181,92	216,62
182,14	223,79
182,36	233,01
182,58	233,88
182,80	228,86
183,02	227,35
183,24	228,07
183,46	226,81
183,68	245,91
183,90	228,25
184,12	225,69
184,34	255,15
184,56	238,61
184,78	241,30
185,00	233,98
185,21	224,53
185,43	221,72
185,65	232,47
185,87	221,87
186,09	235,87
186,31	228,58
186,53	236,28
186,75	223,25
186,97	229,71
187,19	233,65
187,41	233,14
187,63	229,01
187,84	222,05
188,06	225,23
188,28	245,17
188,50	239,77
188,72	237,69
188,94	233,65
189,16	227,63
189,38	233,16
189,60	235,59
189,82	232,16
190,03	245,86
190,25	242,97
190,47	241,10
190,69	231,16
190,91	234,80
191,13	231,19
191,35	244,86
191,57	225,35
191,79	229,68
192,01	233,55
192,22	234,42
192,44	232,47
192,66	227,55
192,88	236,13
193,10	239,38
193,32	238,72
193,54	240,10
193,76	237,03
193,98	243,68
194,19	243,73
194,41	239,74
194,63	239,25
194,85	236,77
195,07	249,88
195,29	259,22
195,51	269,59
195,73	296,29
195,94	293,12
196,16	297,80
196,38	283,95
196,60	261,30
196,82	242,30
197,04	251,93
197,26	235,16
197,48	242,25
197,69	240,99
197,91	234,16
198,13	241,76
198,35	232,60
198,57	238,97
198,79	222,26
199,01	236,00
199,22	223,74
199,44	232,01
199,66	241,43
199,88	242,20
200,10	234,70
200,32	237,59
200,54	245,63
200,75	244,02
200,97	233,37
201,19	245,22
201,41	242,48
201,63	234,65
201,85	249,19
202,06	235,87
202,28	241,15
202,50	236,18
202,72	228,86
202,94	242,17
203,16	238,97
203,38	241,66
203,59	241,38
203,81	241,17
204,03	242,53
204,25	243,63
204,47	240,02
204,69	230,86
204,90	225,71
205,12	221,49
205,34	246,01
205,56	233,19
205,78	240,15
206,00	234,29
206,21	248,14
206,43	242,48
206,65	230,55
206,87	233,80
207,09	235,16
207,30	237,54
207,52	236,05
207,74	236,46
207,96	231,14
208,18	238,90
208,40	243,04
208,61	240,94
208,83	232,67
209,05	237,26
209,27	223,82
209,49	239,95
209,70	238,00
209,92	222,10
210,14	239,33
210,36	235,54
210,58	220,46
210,79	233,65
211,01	228,19
211,23	236,18
211,45	227,68
211,67	239,64
211,88	235,23
212,10	235,75
212,32	234,19
212,54	235,23
212,76	235,62
212,97	232,37
213,19	243,61
213,41	221,16
213,63	231,57
213,85	239,66
214,06	235,62
214,28	230,06
214,50	236,51
214,72	223,43
214,94	239,23
215,15	241,63
215,37	245,45
215,59	242,27
215,81	229,01
216,02	233,29
216,24	233,88
216,46	228,86
216,68	233,34
216,90	233,70
217,11	232,11
217,33	237,33
217,55	239,13
217,77	237,77
217,98	233,95
218,20	225,40
218,42	250,72
218,64	240,97
218,85	224,71
219,07	229,22
219,29	228,60
219,51	232,75
219,73	240,30
219,94	225,87
220,16	234,93
220,38	241,23
220,60	248,83
220,81	232,73
221,03	236,13
221,25	234,11
221,47	234,11
221,68	255,20
221,90	241,05
222,12	237,18
222,34	240,71
222,55	245,30
222,77	242,15
222,99	243,48
223,21	245,65
223,42	235,52
223,64	250,21
223,86	227,20
224,08	238,90
224,29	246,32
224,51	234,77
224,73	233,14
224,94	242,45
225,16	240,48
225,38	226,97
225,60	243,09
225,81	229,50
226,03	236,98
226,25	253,26
226,47	249,90
226,68	233,62
226,90	235,90
227,12	247,80
227,33	246,09
227,55	248,67
227,77	253,82
227,99	263,37
228,20	268,13
228,42	279,68
228,64	294,37
228,86	317,00
229,07	329,57
229,29	337,02
229,51	377,16
229,72	380,10
229,94	362,75
230,16	328,26
230,38	313,75
230,59	278,50
230,81	265,26
231,03	248,11
231,24	246,40
231,46	240,71
231,68	250,93
231,89	252,23
232,11	240,82
232,33	257,05
232,55	236,90
232,76	240,66
232,98	244,45
233,20	250,90
233,41	247,47
233,63	251,00
233,85	237,64
234,06	250,06
234,28	234,52
234,50	240,84
234,71	231,50
234,93	238,87
235,15	222,36
235,37	223,87
235,58	246,63
235,80	232,06
236,02	237,15
236,23	252,74
236,45	245,30
236,67	246,68
236,88	263,06
237,10	248,29
237,32	248,50
237,53	264,50
237,75	246,22
237,97	253,72
238,18	261,27
238,40	256,69
238,62	247,09
238,83	253,26
239,05	246,04
239,27	259,96
239,48	259,50
239,70	264,09
239,92	250,18
240,13	246,83
240,35	243,76
240,57	244,25
240,78	246,29
241,00	239,97
241,22	251,41
241,43	256,30
241,65	246,47
241,87	259,78
242,08	255,28
242,30	247,39
242,52	248,39
242,73	250,85
242,95	251,34
243,16	250,95
243,38	245,32
243,60	251,85
243,81	234,95
244,03	241,40
244,25	251,29
244,46	246,19
244,68	247,06
244,90	244,94
245,11	250,44
245,33	242,07
245,55	246,91
245,76	263,47
245,98	249,75
246,19	250,57
246,41	245,19
246,63	258,97
246,84	238,46
247,06	250,57
247,28	250,49
247,49	251,75
247,71	262,96
247,92	250,39
248,14	257,22
248,36	254,49
248,57	257,76
248,79	251,18
249,01	266,29
249,22	266,42
249,44	259,58
249,65	268,36
249,87	268,18
250,09	270,64
250,30	262,70
250,52	261,47
250,73	255,71
250,95	272,05
251,17	260,04
251,38	254,77
251,60	263,09
251,81	256,99
252,03	249,49
252,25	258,40
252,46	258,48
252,68	268,54
252,89	256,92
253,11	254,72
253,33	257,53
253,54	247,06
253,76	254,90
253,97	257,94
254,19	265,14
254,41	238,36
254,62	258,48
254,84	247,98
255,05	249,62
255,27	266,77
255,49	249,06
255,70	253,00
255,92	254,69
256,13	270,43
256,35	266,59
256,56	248,85
256,78	278,70
257,00	287,15
257,21	299,41
257,43	310,45
257,64	312,14
257,86	294,83
258,08	291,86
258,29	315,98
258,51	290,56
258,72	294,27
258,94	285,44
259,15	283,26
259,37	294,11
259,59	283,00
259,80	296,70
260,02	311,62
260,23	319,82
260,45	326,73
260,66	347,44
260,88	350,92
261,09	354,09
261,31	375,80
261,53	365,49
261,74	377,67
261,96	372,83
262,17	389,14
262,39	365,49
262,60	402,04
262,82	412,56
263,03	427,23
263,25	429,48
263,46	427,77
263,68	436,27
263,90	454,29
264,11	443,54
264,33	460,97
264,54	444,61
264,76	436,73
264,97	452,50
265,19	431,56
265,40	448,94
265,62	431,17
265,83	446,25
266,05	469,70
266,26	468,34
266,48	477,77
266,70	479,17
266,91	469,04
267,13	473,70
267,34	464,50
267,56	457,52
267,77	464,91
267,99	461,79
268,20	463,33
268,42	453,96
268,63	455,70
268,85	471,29
269,06	471,21
269,28	468,47
269,49	482,94
269,71	486,29
269,92	480,20
270,14	475,21
270,35	482,91
270,57	485,55
270,78	494,10
271,00	504,59
271,21	500,32
271,43	505,26
271,64	528,40
271,86	538,18
272,07	527,66
272,29	543,68
272,50	545,86
272,72	546,12
272,93	548,32
273,15	553,69
273,36	576,25
273,58	568,64
273,79	575,61
274,01	572,79
274,22	578,58
274,44	595,06
274,65	587,33
274,87	585,16
275,08	594,40
275,30	596,85
275,51	605,10
275,73	604,92
275,94	600,93
276,16	610,17
276,37	611,34
276,59	628,75
276,80	619,56
277,02	636,12
277,23	632,00
277,45	641,45
277,66	632,72
277,88	648,39
278,09	640,30
278,30	654,76
278,52	659,98
278,73	675,78
278,95	676,39
279,16	668,10
279,38	676,24
279,59	675,37
279,81	705,17
280,02	673,70
280,24	657,58
280,45	644,88
280,67	667,05
280,88	658,52
281,09	638,76
281,31	636,66
281,52	641,73
281,74	651,74
281,95	642,93
282,17	628,09
282,38	659,39
282,60	656,55
282,81	680,36
283,02	700,17
283,24	755,88
283,45	829,35
283,67	908,89
283,88	947,75
284,10	956,79
284,31	909,55
284,53	808,67
284,74	727,39
284,95	654,97
285,17	615,03
285,38	625,45
285,60	603,82
285,81	595,81
286,03	613,03
286,24	607,12
286,45	604,25
286,67	608,12
286,88	598,13
287,10	590,45
287,31	596,14
287,53	576,89
287,74	601,49
287,95	599,08
288,17	596,98
288,38	595,93
288,60	597,78
288,81	600,62
289,02	594,04
289,24	598,62
289,45	593,50
289,67	601,33
289,88	594,76
290,10	581,37
290,31	588,74
290,52	589,48
290,74	605,94
290,95	573,58
291,17	602,23
291,38	590,35
291,59	576,07
291,81	591,12
292,02	579,96
292,24	561,35
292,45	554,23
292,66	568,87
292,88	552,47
293,09	544,40
293,31	534,44
293,52	525,53
293,73	515,29
293,95	530,14
294,16	524,84
294,37	515,78
294,59	510,05
294,80	501,34
295,02	507,36
295,23	490,51
295,44	491,95
295,66	481,50
295,87	474,69
296,09	451,99
296,30	437,70
296,51	426,90
296,73	406,11
296,94	388,83
297,15	367,38
297,37	354,02
297,58	335,35
297,79	330,80
298,01	323,12
298,22	305,51
298,44	314,95
298,65	301,49
298,86	307,14
299,08	303,46
299,29	299,64
299,50	291,91
299,72	306,02
299,93	300,59
300,14	294,88
300,36	304,35
300,57	303,64
300,79	307,25
301,00	296,14
301,21	303,92
301,43	311,96
301,64	310,73
301,85	310,91
302,07	315,36
302,28	310,65
302,49	311,34
302,71	314,80
302,92	338,89
303,13	360,88
303,35	423,08
303,56	530,78
303,77	652,56
303,99	758,82
304,20	788,03
304,41	779,00
304,63	686,68
304,84	568,57
305,05	446,02
305,27	374,86
305,48	340,86
305,69	318,92
305,91	334,31
306,12	326,34
306,33	326,98
306,55	327,01
306,76	314,13
306,97	342,14
307,19	337,61
307,40	344,78
307,61	350,33
307,82	340,27
308,04	358,83
308,25	368,05
308,46	383,23
308,68	380,64
308,89	386,02
309,10	372,04
309,32	360,80
309,53	346,80
309,74	343,98
309,96	338,43
310,17	340,91
310,38	334,02
310,59	338,89
310,81	344,06
311,02	335,33
311,23	343,60
311,45	347,57
311,66	347,21
311,87	326,91
312,09	348,39
312,30	333,84
312,51	343,65
312,72	329,54
312,94	335,87
313,15	344,49
313,36	336,10
313,58	341,75
313,79	340,50
314,00	335,18
314,21	331,49
314,43	337,68
